"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"之前私人定制刚上映的时候，上微博发现冯导狂吐槽，说大家看不懂他想要表达什么。可是看完电影的确不知道他想说什么？对官场不满？对富商不满？结局那个对大自然各种抱歉感觉很突兀也很无厘头。三颗星给电影中那首配曲，除了那个泪点其余都是吐槽点","Before the private custom just released, on the microblogging found von madman vomit slot, that we can not read what he wants to express. But after watching the movie do not know what he wanted to say? Dissatisfied with the officialdom? Dissatisfied with the rich? The outcome of the various apologies for nature feel very unexpected and does not make sense. Three stars to the film that song, except for the rest of the tears are Tucao points",0.100000001,-0.5
"之前觉得网上骂得太过了，看了后才发现不亏","Before that online scolded too much, and saw no loss after reading",0.400000006,-0.300000012
"之前评分被砸成什么样了 我还差点就不看了 只能说不知到你们到底砸了哥什么 满好的电影 只是题材不新颖 认为还是翻拍甲方乙方 那说明你没看过顽主 其实都是一样的东西 也都是一拨人 变的就是剧情 看一个乐呵 还是不错的","Before the score was smashed into what I almost did not read can only say I do not know to you in the end smashed brother What a good movie is just the subject matter is not novel or a copy of Party B that you have not seen stubborn in fact are Is the same thing is a call to change is the story of a music or a good look",0.100000001,-0.300000012
"之所以打五星是为了拉平分数！感谢网友让我对这部电影很不期待！所以看过之后感觉还好！尤其是最后道歉的地方，可能我很环保，所以感触很深，受雾霾困扰最近咳嗽的肚皮都痛，看到大地上都是坑的时候眼泪快落下了！每个小故事都还不错，不过广告植入太多有点烦！葛优我太爱你了！讨厌白百合李小璐","The reason why playing five-star is to flatten the score! Thanks friends let me do not look forward to this movie! So after I feel okay! Especially the last apology place, I may be very environmentally friendly, so deeply touched by the haze plague the recent cough belly pain, see the earth when the pit is falling fast tears! Every little story is not bad, but it's annoying to implant too much! Ge You I love you so much! Hate White Lily Li Xiaolu",0.300000012,-0.100000001
"乍一看是盛宴 仔细一看是卤煮 尝一口 没搁盐 回味就免了吧。。。。","At first glance, the feast is a careful look at the brine cooked taste did not rest on the salt free it. . . .",0.899999976,-0.600000024
"乍看是粗制滥造，力不从心，秋后的蚂蚱，透着的凄凉。 但是，中间把我看哭了，自己也不能理解是电影里透着生活，还是生活里演着电影了。","At first glance is shoddy, powerless, autumn grasshopper, revealing desolate. However, the middle of me cry, I can not understand the movie reveals life, or life in the movie.",0.200000003,-0.400000006
"乏善可陈，尿点太多～～看到后面，快睡着了。","Poor, too much urine ~ ~ see the back, fast asleep.",0.200000003,-0.899999976
"乏善可陈。","Poor.",0.100000001,-0.899999976
"乏善可陈了啊","Ah no good",0.100000001,-0.600000024
"乐呵乐呵就可以了，非要较真干啥，其实没有大家说的那么差","Le ha ha ha can, and more importantly, in fact, we did not say so bad",-0.5,0.300000012
"乐呵乐呵就得了，东拼西凑脱离生活地强奸民意。","Leha Lehe had, patchwork from life to rape public opinion.",0.200000003,-0.400000006
"乐呵乐呵罢了。","Lehehehe nothing more.",0.100000001,-0.100000001
"乐呵呵嘛，年底了，还叫什么真儿","Well, the end of the year, but also what is real children",-0.400000006,0.400000006
"乐子还是有的，但不怎么像电影","Music is still there, but not very much like a movie",0.600000024,-0.699999988
"也不是那么那么的搞笑 总觉得缺了点什么。。","Not so funny always feel something missing. .",0.200000003,-0.300000012
"也不知道是我笑点太高了还是怎么着 没怎么笑～","I do not know if I laugh too much or how not laughing",0.100000001,-0.300000012
"也不算差，只是一般。宋丹丹演技真好。谁说这是电影我跟谁急，明明是一加长版公益片。","Not bad, but normal. Song Dandan acting really good. Who said that this is a film I urgency, obviously a longer version of charity film.",-0.300000012,0.400000006
"也太难看了","It's too ugly",0.200000003,-0.699999988
"也就一般般","Just like that",-0.600000024,0.400000006
"也就一部贺岁片 笑过就好 冯导的喜剧还是以前的好看","Also a Lunar New Year film laughed like Feng's comedy or before the good-looking",-0.100000001,0.600000024
"也就丹丹姐还看的过去，范伟那块剪的突兀，李成儒是败笔。结尾有心意没触动。等着大家接着喷吧。","Also Dandan sister also looked past, Fan Wei block cut unexpected, Li Chengru is a failure. There is no intention to touch the end of the mind. Wait for everyone then spray it.",0.100000001,-0.200000003
"也就婚礼风光一样的OP好看点","Just like the wedding OP looks good point",-0.100000001,0.800000012
"也就是看个乐，没什么内容，","That is to see a music, no content,",0.200000003,-0.699999988
"也就是还行，多亏了葛优、范伟、宋丹丹几个好演员撑着，王朔也江郎才尽了吗","That is okay, thanks to Ge You, Fan Wei, Song Dandan a few good performers hold, Wang Shuo Jiang also done it",-0.600000024,0.800000012
"也就是还行吧！中间我都睡着了…虽然只睡了十分钟…电影立意挺新颖的，刚开始特吸引我，可是越看越看不下去…中间有的台词挺实在，可是咱也不能光靠几句人生感悟就完成电影啊！","That is okay! I fell asleep in the middle ... although only slept for ten minutes ... the film idea is very novel, just started special to attract me, but the more can not see the more ... the middle of some lines quite real, but we can not rely on a few words Sentiment to complete the movie ah!",0.5,-0.100000001
"也就有几个瞬间能让你感觉不错，其他的都是shit","There are several moments that will make you feel good, the rest are shit",0.800000012,-0.300000012
"也就比小时代好看一点点，情节东拼西凑，最后还来一诗朗诵，是该给观众道歉了，讽刺自嘲不是这么玩的，你这是为导春晚练手呢吧。摄影镜头走位太业余了，关系户吧。","It also looks a little better than the younger era, plots patchwork, and finally to a poem recitation, it is time to apologize to the audience, ironically self-deprecating is not so play, you are here for the guide spring hand it. Take a photo camera too amateur, relationships it.",0.300000012,-0.200000003
"也就第二个故事还有点意思  雅俗一念  傻逼都去哪了 都在这呢  唉","Also the second story is also a bit of meaning Yasuichi a silly to go where are in this alas",0.100000001,-0.300000012
"也就算是甲方乙方的续集吧 而且作为续集充其量也就算是西游记后传的水平","Even if it is the sequel of Party B, and as a sequel at best, even if it is the level of Journey to the West",-0.400000006,0.800000012
"也就范伟那段儿还行 整体感觉有些凌乱 剧情有点夸张 衔接不够流畅 生拼硬凑","Also Fan Wei that part of the whole line of children feel some messy plot a bit exaggerated convergence not smooth enough",0.899999976,-0.400000006
"也就范伟那段戏不错，结尾莫名其妙拐公益去了，不是公益不好，但拐得好生硬","Fan Wei that section of the play is good, ending somehow turn public welfare, not a public good, but turn bad health",0.400000006,-0.100000001
"也就范伟那段还能看 主题曲出来得莫名其妙 最后的环保更是脱节","Fan Wei also read the theme song can also be baffling Finally, the environmental protection is out of touch",-0.600000024,0.5
"也就葛优范伟们的演技撑着，否则都不知道在干吗","Ge Ge Fan Wei also performed their acting, or do not know why",-0.800000012,0.400000006
"也就这样了","That's it",-0.300000012,0.300000012
"也就这样了。","That's it.",-0.200000003,0.200000003
"也就这样吧，结尾太突兀，喜悲很不协调的混合在一起","So be it, ending too obtrusive, hi sad very uncoordinated mixed together",0.5,-0.699999988
"也就那么回事吧。","That's it.",-0.200000003,0.200000003
"也没i有那么不堪吧~还成嘛。","I have not been so bad it ~ also become a good thing.",-0.699999988,0.699999988
"也没传说中的那么差，但是我的确get不到笑点","Not legend so bad, but I really can not get a joke",0.5,-0.5
"也没想象中差啊。","I did not imagine bad ah.",-0.400000006,0.600000024
"也没报多大期望值看的，总的来说，有美女，有葛优，加上少许笑点~~","Did not report much expectations, in general, there are beauty, Ge You, with a little laugh ~ ~",0.699999988,-0.5
"也没有多大笑点吧","Not much laughter",-0.100000001,0.200000003
