"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"想法不错，可惜节奏把握的不好","Good idea, but unfortunately the rhythm is not good",0.899999976,-0.800000012
"想看他们的电影的时候 只觉得把小时候看的那几部翻出来再看一遍就好 也更喜欢原来的表演呢","When I wanted to watch their movies, I just felt like I had to look at those few ones I had when I was a child.",0.899999976,-0.600000024
"想讽刺中国社会现状，第一段故事还过得去，后面的只能说题材好但没拍好。","Want to satirize the status of Chinese society, the first paragraph of the story is decent, the latter can only say that the subject is good but did not make a good shot.",0.600000024,-0.600000024
"想说的太多，但是不知道怎么让观众接受","Want to say too much, but do not know how to make the audience to accept",0.600000024,-0.699999988
"想过是烂片，只是没想到能烂到这种地步，太应付了，一个星期拍完的吧","Think of a bad movie, but did not expect to be able to rot to this point, too coping, a week finished it",0.800000012,-0.899999976
"意义很大，影片一般","Meaningful, video in general",-0.600000024,0.600000024
"感觉一般，不温不火，不过瘾","Feel normal, tepid, not fun",0.600000024,-0.899999976
"感觉不太连贯，最后的环保宣传虽然出发点挺好的，但感觉很突兀啊，插曲时间都去哪儿了点个赞！","Feeling less coherent, although the starting point of the environmental advocacy is good, but it feels awkward ah, episode time went where a little like!",0.899999976,-0.800000012
"感觉前面没什么看头，最后一点公益片比较好看。","No sense of worth in front, the last point of charity film looks better.",0.800000012,-0.899999976
"感觉前面还行，后面有点太矫情了","Feel in front of the line, behind a little too hypocritical",0.800000012,-0.600000024
"感觉就是来闹着玩的。。","It feels like a joke .",0.699999988,-0.800000012
"感觉是炒甲方乙方的冷饭，讲述了几个实现客户白日梦的故事，更有现代特色，给人感觉俗，少了甲方乙方里那些经典台词，有点冯小刚黔驴技穷的感觉","Feel the fried Party B's cold meal, tells the story of several customers to achieve daydreaming, more modern features, people feel vulgar, Party B Party A less those classic lines, a bit Feng Xiaogang Qian donkey poor feeling",0.899999976,-0.699999988
"感觉是艺术对商业妥协之后的一个不伦不类的作品，因为可能是试验品，给三颗星吧","Feeling is an outrageous piece of art after art is compromised by commerce, as it may be a testament to three stars",0.600000024,-0.800000012
"感觉最后那段跟这部电影本身没太大关联吧，虽然确实很有教育性意义。。","Feel the last paragraph with the film itself is not much relevance, although it is indeed very educational. .",0.800000012,-0.800000012
"感觉有点儿糊弄。。。","Feeling a little fooling. . .",0.800000012,-0.600000024
"感觉有点矫情，刚开始觉得这样，后来更加这样了。","Feel a little hypocritical, just started to feel that way, and later even more so.",0.699999988,-0.600000024
"感觉有种大锅烩的感觉，太过零散，每个故事都想启发人们什么但都挖掘的不够深，像是大型公益广告，三星给最后的结尾还不错。","Feel the feeling of a cauldron, too fragmented, each story wants to inspire people but not digging deep enough, like a large public service ads, Samsung to the end of the end is not bad.",0.600000024,-0.800000012
"感觉结尾有那么点突兀","Feeling so awkward ending",0.699999988,-0.600000024
"感觉结局太雷人了","Feeling the outcome is so ridiculous",0.600000024,-0.899999976
"成全别人 尴尬自己 感觉笑点真的不多啊 比起之前的非诚勿扰啥的 真是差的有点多==丹姐那里倒是真的挺感动的","Into the embarrassment of others feel joking is not much ah than before, if you're the one who really is a little worse == Dan sister it really touched",0.800000012,-0.699999988
"成全别人，恶心自己，全片充满正能量！","Complete others, disgusting themselves, the whole film is full of positive energy!",0.800000012,-0.699999988
"成功人负责玩弄生活，普通人负责看他们生活","Successful people are responsible for playing life, ordinary people responsible for watching their lives",-0.800000012,0.699999988
"我之所以觉得没那么差劲可能是因为cgv影院效果真的蛮棒的原因以及爆米花好好吃呀~~","The reason why I do not think so bad may be because cgv cinema really good reasons and popcorn delicious ah ~",-0.800000012,0.899999976
"我也就是个俗人 虽说不值票价但还算理解电影本身想传达的正能量  另外电影的歌很赞  加一星","I am also a laity, although not worth the fare but still understand the positive energy the movie itself wants to convey Another song of the movie is like a star plus",0.899999976,-0.600000024
"我也真的是无语了。。。冯式喜剧真的不行了。。。","I am really speechless. . . Fung-style comedy really die. . .",-0.600000024,0.600000024
"我今年看过的最烂的一部电影","The worst film I've seen this year",0.600000024,-0.899999976
"我们亲爱的冯老师已经不满足讲一个市侩的幽默故事了，开始讲道理了，但是咱能不把这些都拧把到一块么…","Our dear teacher von has been dissatisfied with a humorous story about a market, and began to reason, but we can not put all these together into a piece of it ...",0.600000024,-0.899999976
"我仿佛好像隐隐约约知道电影想表达什么，就是从电影看不出来。","I seem to seem vaguely aware of what the movie wants to express, that is, can not be seen from the movie.",0.600000024,-0.600000024
"我只能说不知道最后的道歉篇跟前面有什么关系，感觉就是硬凑的。","I can only say that I do not know the last apology articles have anything to do with the front, the feeling is hard.",0.600000024,-0.699999988
"我就是某人说的好无语的某人","I'm someone who someone says is speechless",-0.699999988,0.699999988
"我就记得穿泳衣的李小璐了 别笑话 我也看过天浴","I remember wearing a swimsuit Li Xiaolu a joke I have seen the day bath",0.699999988,-0.699999988
"我就记得葛优的表现了 剧情似乎很烂","I remember Ge You performance of the plot seems sucks",0.699999988,-0.699999988
"我总和豆瓣的趣味格格不入啊","I am the sum of watercress fun incompatible ah",0.600000024,-0.600000024
"我愿和我爱的人看一辈子电影，大烂片也无所谓！","I would like to see my life's movies with people I love, big lousy does not matter!",0.800000012,-0.899999976
"我懂他的意思他的思想，但是拍成这样有点对不起观众。","I know what he meant by his thoughts, but made it so a bit sorry for the audience.",0.600000024,-0.600000024
"我擦，神马都能和环保、梦想扯一起","I rub, god horse can and environmental protection, dream pull together",-0.600000024,0.800000012
"我昨晚在网上看了甲方乙方 今天去电影院看了私人定制，都不错，私人定制虽然没有太多创新，但是笑点还是多，我没得那些影评人的专业视觉，只是觉得这部电影队普通观众还算可以，何必硬要要求那么多，你如果觉得拍的不好，自己去拍啊。","Last night I saw a party to the party B went to the cinema to see the private custom today, are good, although not too many private customization innovation, but more than a little laugh, I did not get the professional visual critic who just think this movie Team ordinary audience OK, why insist on asking so much, if you think that the film is not good, to shoot ah.",0.699999988,-0.699999988
"我是个温和的人，实在是不忍心给太少的星。。。","I am a gentle person, and I really do not have the heart to give too few stars. . .",0.800000012,-0.800000012
"我朋友说好看，我现在在考虑要不要和她绝交了，丫品味太烂了","My friend said good-looking, I am now considering whether or not she must pay off, Ah tastes too bad",0.600000024,-0.699999988
"我没有抱着喜剧的心情去看，反而觉得3段故事其实很不错，讽刺意味还是挺强烈的，尤其是最后的道歉，值得人们好好想想。","I did not hold the mood of comedy to see, but I think the 3 story is actually very good, irony or very strong, especially the last apology, it is worth people think.",0.800000012,-0.600000024
