"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
30,"原本觉得国产贺岁很口水，王朔当编剧确实吸引~踩红线了，也调侃了电影人~","New Year's Eve was originally felt very saliva, Wang Shuo when the screenplay really attracted ~ step on the red line, but also ridicule the movie ~",0.831718
30,"原来一直没有评论啊。其实我觉得本子并不差，拍的也还行，就是实在觉得白百合的演技真心就是言情电视剧的节奏，演技上也就葛大爷撑撑场面。浮华下面缺了点拍摄上接地气的感觉，让接地气的剧本浮空了。","The original has been no comment ah. In fact, I think the book is not bad, the film is also OK, that is, really feel the acting performance of white lily is really the rhythm of romance drama, acting on the GE uncle support scene. Under the lack of flash point on the shooting on the feeling of grounded, so that the atmosphere of the script floating.",0.835787
30,"原来剧本是王朔...基本上就是甲方乙方的套路加上大腕的心思吧...不过镜头的故事性不算好,梗太生硬不自然.像第一段太放不开,第三段结尾太主旋律.第二段弹棉花算是来得比较自然的,冯小刚大概很开心...然后是真心觉得结束那段'艺术'形式不错...另外,貌似李小璐的酒窝辨识度挺高的...白百何是服装抢镜...","The original script is Wang Shuo ... basically is the party B's routine with the biggest names in mind it ... but the lens of the story is not good, too rigid stem unnatural .As the first paragraph too open, the third The end of the paragraph is too the main theme of the second paragraph of cotton count is more natural, Feng Xiaogang probably happy ... and then really feel that the end of the 'art' form is good ... In addition, seemingly very recognizable Li Xiaolu dimples. Bai Bai Ho is the clothing to steal the mirror ...",0.960093
30,"友情分","Friendship points",1
30,"反讽的态度，调笑的故事，揭现实污点，侃社会问题。演员拍戏是享受，观众看戏能感受，领导知道不好受。其实到老太太那戛然而止就好，没掐住又高歌生态，美丽中国了一把，大大的调子跟上了，电影的位置下去了。","Ironic attitude, teasing story, reveal the real stains, Kan social problems. Performers filming is to enjoy the audience watching the show can feel the leadership know not feel good. In fact, to the old lady that halted just like, did not pinch live and sing the ecology, a beautiful China, a great tune to keep up, the film's position down.",0.836463
30,"发着烧去看的~笑点稍微有点~但也就是那样~感觉是冯导借着电影在抨击当今社会一些主要问题和现象~算是黑色幽默吧~","Hair burning to see ~ a little bit of laughter ~ but that is what ~ feeling is Feng guide by the film in attacking some of the major social problems and phenomena ~ be black humor ~",0.807895
30,"只想弱弱的问一句，有谁像哥一样 看私人定制 哭了的吗？难道你们不觉得最后那一段道歉很感人吗？虽然都在骂是烂片，可哥觉得 就冲最后那一段对地球的道歉，哥就觉得值回票价了。虽然有人说结尾太煽情，太只要煽得真诚，我也还是认可，还有王铮亮的歌声伴随着宋丹丹蹒跚背影那段，真心把哥弄得鼻酸了","Just weak and weak to ask, who like to see private custom crying it? Do not you think that the last apology is very touching? Although scolded are rotten film, can brother felt that the last paragraph of the red apology to the earth, Columbia felt worth the fare. Although some people say that the end is too sensational, too long as to promote good faith, I also still recognized, as well as Wang Zhengliang song accompanied by Song Dandong staggering back that period, really make brother got nosebleed",0.803441
30,"叫座不一定叫好。虽然寓意挺好~细琢磨情节挺有意思，就记得那句 成全别人，恶心自己了","Not necessarily applauded Although the meaning is very good ~ fine pondering the plot is very interesting, I remember that phrase into others, disgusting myself",0.847784
30,"可能是对冯导的期望值太高了，感觉这部电影里掺杂的元素太多，教育意味太浓。本来是抱着对待喜剧的态度去看的，看到最后的环保主题感觉有些突兀，不过前面的片段还是一直在笑啊哈哈。","It may be too high expectations of Feng guide, feeling too much doping elements in this movie, education means too strong. Originally embracing the attitude of taking a comedy to see, to see the last of the environmental theme feel a bit unexpected, but in front of the fragment or has been laughing ah ha ha.",0.828952
30,"可能是对这片的期望就不高吧、默默觉得还行啦。对现实也极具讽刺意味、很多话怎么说虽然是老梗，但能这么的表现出来也算是进步了~","May be the expectations of this film is not high, silently feel okay. The reality is also very ironic, a lot of words to say that although it is the old Terrier, but can be expressed as such can be considered improved ~",0.885836
30,"可能是期望过于高，整体下来只能评价一般吧~","May be too high expectations, the overall evaluation can only be normal ~ ~",0.816721
30,"各种讽刺","Various satire",1
30,"后面太恶心","Nausea behind",1
30,"后面尿了","Urine behind",1
30,"呃~~这些个演员倒是有名，幸好还有几个美女，就打个三星吧。剧情真是催人入眠。本来剧本是很不错的，但是挖掘得很不够，假装想有些深度但效果不到。只剩下一些肤浅的喜剧效果了，贺岁片嘛，看看就算~","Uh ~ ~ these actors are famous, but fortunately there are several beauty, hit a Samsung it. The plot is really sleepy. Originally the script is very good, but digging enough, pretending to have some depth but not effective. Only a few superficial comedy effects, Lunar New Year Well, take a look at ~",0.90401
30,"周末花上两个小时买个开怀一笑也挺好的~~最后一段虽然衔接得有点儿格格不入，但是很喜欢~~","Spend two hours on weekends to buy a smile also good ~ ~ Although the last paragraph of the convergence a little bit out of place, but very much like ~ ~",0.892521
30,"呵呵 原本想2星  但想想我这么客观的人 还是照着电影来吧 不是烂片 但也绝对不是好片子 三星","Huh, huh, huh, huh, huh, huh, huh, huh, huh, huh, huh, huh, huh, huh, huh, huh, huhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh",1
